vru+line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server
AA0101,45733,54128681,2,PS,990922,41546,41551,5,41551,41607,56.0,AGENT,41605,41759,154,TOVA
AA0101,45734,52867744,2,PS,990922,42162,42168,6,42168,42216,48.0,AGENT,42215,42607,392,AVNI
AA0101,45735,0,0,NW,990922,42563,42572,9,42572,42713,141.0,AGENT,42711,42753,42,STEREN
AA0101,45736,0,0,NW,990922,43159,43168,9,43168,43223,55.0,AGENT,43222,43287,65,VICKY
AA0101,45738,1574243,2,NE,990922,44719,44725,6,44725,44738,13.0,AGENT,44736,44930,194,ELI
AA0101,45740,54556444,1,PS,990922,46373,46378,5,46378,46415,37.0,AGENT,46414,46757,343,TOVA
AA0101,45788,52867744,2,PS,990923,36443,36449,6,36449,36481,32.0,AGENT,36481,36626,145,AVI
AA0101,45790,23574387,1,PS,990923,37281,37287,6,37287,37389,102.0,AGENT,37388,37509,121,VICKY
AA0101,45791,24927717,1,PS,990923,37798,37804,6,37804,37894,90.0,AGENT,37894,37895,1,YIFAT
AA0101,45792,58704610,2,PS,990923,38310,38316,6,38316,38325,9.0,AGENT,38324,38325,1,YIFAT
AA0101,45793,26907360,2,NE,990923,38665,38671,6,38671,38717,46.0,AGENT,38717,38817,100,AVI
AA0101,45794,68741495,2,NE,990923,39190,39196,6,39196,39230,34.0,AGENT,39230,39230,0,ANAT
AA0101,45796,41546904,2,NE,990923,40220,40226,6,40226,40234,8.0,AGENT,40234,40237,3,TOVA
AA0101,45797,1382043,2,PS,990923,40928,40934,6,40934,40976,42.0,AGENT,40975,41347,372,VICKY
AA0101,45798,57928830,1,PS,990923,41379,41384,5,41384,41455,71.0,AGENT,41454,41569,115,AVI
AA0101,45803,76893,2,PS,990923,45845,45851,6,45851,45891,40.0,AGENT,45889,46249,360,VICKY
AA0101,45804,56732811,2,PS,990923,46660,46666,6,46666,46702,36.0,AGENT,46701,46762,61,VICKY
AA0101,45951,55920755,2,PS,990928,36594,36600,6,36600,36795,195.0,AGENT,36794,36883,89,AVNI
AA0101,45952,37635950,2,PS,990928,37137,37142,5,37142,37411,269.0,AGENT,37410,37520,110,YIFAT
AA0101,45953,57097149,2,PS,990928,37935,37940,5,37940,38002,62.0,AGENT,38002,38228,226,AVNI
AA0101,45954,58029430,1,PS,990928,38511,38517,6,38517,38546,29.0,HANG,0,0,0,NO_SERVER
AA0101,45955,59630624,1,NE,990928,39301,39307,6,39307,39374,67.0,AGENT,39373,39409,36,ZOHARI
AA0101,45956,44276616,2,PS,990928,39914,39919,5,39919,40009,90.0,AGENT,40008,40033,25,YIFAT
AA0101,45957,3374691,2,PS,990928,40656,40662,6,40662,40738,76.0,AGENT,40738,40802,64,YIFAT
AA0101,45958,28457521,2,PS,990928,41323,41328,5,41328,41455,127.0,AGENT,41454,41530,76,YIFAT
AA0101,45959,51277036,2,PS,990928,41935,41940,5,41940,42008,68.0,AGENT,42007,42049,42,YIFAT
AA0101,45960,69455475,2,PE,990928,42625,42629,4,42629,42747,118.0,AGENT,42747,43062,315,YIFAT
AA0101,45961,38337168,2,PS,990928,43368,43374,6,43374,43421,47.0,HANG,0,0,0,NO_SERVER
AA0101,45962,35981331,1,PS,990928,43611,43616,5,43616,44016,400.0,AGENT,44016,44607,591,ANAT
AA0101,45963,38293197,1,PS,990928,44439,44444,5,44444,44477,33.0,HANG,0,0,0,NO_SERVER
AA0101,45964,56765985,2,PS,990928,44941,44947,6,44947,44958,11.0,HANG,0,0,0,NO_SERVER
AA0101,45965,64664733,2,PS,990928,45595,45601,6,45601,45717,116.0,AGENT,45715,46004,289,AVNI
AA0101,45999,29537602,1,PS,990929,36309,36314,5,36314,36528,214.0,AGENT,36527,36581,54,DORIT
AA0101,46001,15247588,1,PS,990929,37570,37576,6,37576,37691,115.0,AGENT,37690,37756,66,SHARON
AA0101,46002,57111908,1,PS,990929,38255,38260,5,38260,38381,121.0,AGENT,38380,38438,58,SHARON
AA0101,46004,24069940,1,PS,990929,39589,39595,6,39595,39699,104.0,AGENT,39698,39730,32,SHARON
AA0101,46005,0,0,NW,990929,40303,40312,9,40312,40352,40.0,HANG,0,0,0,NO_SERVER
AA0101,46006,22263115,2,PS,990929,40996,41001,5,41001,41018,17.0,AGENT,41017,41168,151,ANAT
AA0101,46007,25222035,2,PS,990929,41677,41683,6,41683,41752,69.0,AGENT,41752,41906,154,DORIT
AA0101,46008,52867744,2,PS,990929,42571,42576,5,42576,42588,12.0,AGENT,42587,42616,29,DORIT
AA0101,46009,58704610,2,PS,990929,43189,43194,5,43194,43202,8.0,AGENT,43201,43252,51,ANAT
AA0101,46010,74780917,2,NE,990929,43726,43731,5,43731,43899,168.0,AGENT,43899,43901,2,ANAT
AA0101,46011,0,0,NW,990929,44425,44434,9,44434,44594,160.0,HANG,0,0,0,NO_SERVER
AA0101,46012,25509183,2,PS,990929,45147,45152,5,45152,45327,175.0,AGENT,45326,45422,96,ZOHARI
AA0101,46013,10587137,2,NE,990929,45993,45998,5,45998,46212,214.0,AGENT,46211,46295,84,SHARON
AA0101,46048,30442495,2,PS,990930,36164,36169,5,36169,36319,150.0,AGENT,36318,37001,683,ANAT
AA0101,46049,8258329,2,NE,990930,37132,37137,5,37137,37157,20.0,AGENT,37156,37270,114,ANAT
AA0101,46052,11050135,1,PS,990930,39621,39627,6,39627,39757,130.0,AGENT,39756,40001,245,SHARON
AA0101,46053,1574243,2,NE,990930,39998,40003,5,40003,40111,108.0,AGENT,40111,40336,225,ZOHARI
AA0101,46055,0,0,NW,990930,40803,40812,9,40812,40885,73.0,HANG,0,0,0,NO_SERVER
AA0101,46056,58704610,2,PS,990930,41065,41070,5,41070,41211,141.0,AGENT,41210,41326,116,YIFAT
AA0101,46057,30007603,2,PS,990930,41574,41579,5,41579,41600,21.0,AGENT,41600,41830,230,TOVA
AA0101,46058,42513184,1,PS,990930,42042,42048,6,42048,42376,328.0,AGENT,42376,42449,73,TOVA
AA0101,46059,55392393,2,PS,990930,42645,42651,6,42651,42759,108.0,AGENT,42758,42956,198,YIFAT
AA0101,46060,58859752,2,PS,990930,43298,43303,5,43303,43396,93.0,AGENT,43395,43397,2,YIFAT
AA0101,46061,22017651,1,PS,990930,43978,43984,6,43984,44074,90.0,AGENT,44073,44287,214,YIFAT
AA0103,36097,50347749,1,NE,990906,36629,36635,6,36635,36818,183.0,AGENT,36817,37143,326,YITZ
AA0103,36098,59604033,2,PS,990906,37137,37143,6,37143,37153,10.0,HANG,0,0,0,NO_SERVER
AA0103,36099,57442600,2,PS,990906,37465,37470,5,37470,37555,85.0,HANG,0,0,0,NO_SERVER
AA0103,36103,0,0,NW,990906,39656,39665,9,39665,39897,232.0,AGENT,39896,39948,52,MORIAH
AA0103,36104,38378667,1,PS,990906,40558,40564,6,40564,40613,49.0,AGENT,40612,40669,57,BASCH
AA0103,36105,0,0,NW,990906,41334,41343,9,41343,41383,40.0,AGENT,41383,41618,235,SHARON
AA0103,36109,56765985,2,PS,990906,43453,43459,6,43459,43524,65.0,AGENT,43523,43613,90,SHARON
AA0103,36157,55476253,2,NE,990907,36335,36341,6,36341,36360,19.0,AGENT,36358,37007,649,ELI
AA0103,36158,41399171,2,PS,990907,37001,37006,5,37006,37015,9.0,AGENT,37014,37269,255,TOVA
AA0103,36160,25124181,2,NE,990907,38290,38295,5,38295,38395,100.0,AGENT,38394,38816,422,AVI
AA0103,36161,57460131,2,PS,990907,39144,39150,6,39150,39164,14.0,AGENT,39163,39173,10,MORIAH
AA0103,36162,22874192,2,PS,990907,39826,39832,6,39832,39844,12.0,AGENT,39843,39997,154,ROTH
AA0103,36163,69687275,2,PS,990907,40548,40553,5,40553,40581,28.0,AGENT,40581,40654,73,MORIAH
AA0103,36164,74780917,2,NE,990907,41118,41124,6,41124,41266,142.0,AGENT,41265,41266,1,AVI
AA0103,36165,52761673,2,PS,990907,41820,41826,6,41826,41986,160.0,HANG,0,0,0,NO_SERVER
AA0103,36166,4133674,2,NE,990907,42279,42284,5,42284,42430,146.0,AGENT,42429,43082,653,MORIAH
AA0103,36167,8772675,1,PS,990907,42978,42983,5,42983,43049,66.0,AGENT,43048,43231,183,ROTH
AA0103,36168,25642976,1,PS,990907,43664,43670,6,43670,43731,61.0,AGENT,43730,43861,131,VICKY
AA0103,36221,50688696,2,PS,990908,36487,36493,6,36493,36503,10.0,HANG,0,0,0,NO_SERVER
AA0103,36222,24186587,1,PS,990908,36713,36718,5,36718,36843,125.0,HANG,0,0,0,NO_SERVER
AA0103,36223,25688045,1,PS,990908,37179,37185,6,37185,37200,15.0,HANG,0,0,0,NO_SERVER
AA0103,36224,23883952,1,PS,990908,37792,37797,5,37797,37863,66.0,AGENT,37863,37958,95,SHARON
AA0103,36227,57424293,1,PS,990908,40508,40513,5,40513,40537,24.0,HANG,0,0,0,NO_SERVER
AA0103,36229,11766979,1,PE,990908,42846,42850,4,42850,42909,59.0,HANG,0,0,0,NO_SERVER
AA0103,36230,53440137,2,PS,990908,43442,43447,5,43447,43454,7.0,AGENT,43453,43568,115,YITZ
AA0103,36231,24617300,1,PS,990908,44131,44137,6,44137,44155,18.0,AGENT,44155,44224,69,BASCH
AA0103,36232,0,0,NW,990908,44709,44718,9,44718,44738,20.0,HANG,0,0,0,NO_SERVER
AA0103,36461,57831356,2,NE,990914,36871,36877,6,36877,36915,38.0,AGENT,36915,37154,239,MORIAH
AA0103,36462,57379505,2,PS,990914,37323,37329,6,37329,37401,72.0,AGENT,37401,37408,7,MORIAH
AA0103,36463,57460131,2,PS,990914,37749,37755,6,37755,37758,3.0,AGENT,37758,37944,186,KAZAV
AA0103,36464,27930676,1,PS,990914,38111,38117,6,38117,38163,46.0,AGENT,38162,38299,137,TOVA
AA0103,36465,1574243,2,NE,990914,38440,38446,6,38446,38457,11.0,HANG,0,0,0,NO_SERVER
AA0103,36467,54497045,2,NE,990914,39435,39441,6,39441,39473,32.0,AGENT,39472,39560,88,ANAT
AA0103,36468,22263115,2,PS,990914,39922,39928,6,39928,39950,22.0,AGENT,39949,40154,205,DARMON
AA0103,36469,58029430,1,PS,990914,40413,40418,5,40418,40448,30.0,AGENT,40447,40494,47,BASCH
AA0103,36472,52867744,2,PS,990914,42368,42374,6,42374,42676,302.0,AGENT,42675,42676,1,ANAT
AA0103,36473,50347749,1,NE,990914,42918,42923,5,42923,43038,115.0,AGENT,43037,43550,513,DARMON
AA0103,36475,0,0,NW,990914,44122,44131,9,44131,44236,105.0,HANG,0,0,0,NO_SERVER
AA0103,36611,27142884,2,PS,990916,36925,36932,7,36932,36943,11.0,AGENT,36942,37036,94,ROTH
AA0103,36614,74780917,2,NE,990916,37647,37652,5,37652,37742,90.0,AGENT,37741,37744,3,MORIAH
AA0103,36615,53922209,1,PS,990916,38166,38171,5,38171,38235,64.0,AGENT,38235,38236,1,TOVA
AA0103,36617,50614072,1,PS,990916,39567,39573,6,39573,39577,4.0,AGENT,39577,39727,150,YIFAT
AA0103,36618,42358408,2,PS,990916,40315,40321,6,40321,40440,119.0,AGENT,40439,40532,93,ANAT
AA0103,36619,57884199,2,PS,990916,41021,41026,5,41026,41033,7.0,AGENT,41031,41034,3,MORIAH
AA0103,36624,71820039,2,PS,990916,44376,44382,6,44382,44450,68.0,AGENT,44449,44607,158,ROTH
AA0103,36735,29474020,2,PS,990921,36573,36579,6,36579,36666,87.0,HANG,0,0,0,NO_SERVER
AA0103,36740,28610996,1,PS,990921,38776,38781,5,38781,38833,52.0,AGENT,38832,38981,149,AVI
AA0103,36741,74780917,2,NE,990921,39323,39329,6,39329,39341,12.0,AGENT,39339,39342,3,MORIAH
AA0103,36742,58886011,2,PS,990921,39658,39664,6,39664,39680,16.0,AGENT,39679,39837,158,ROTH
AA0103,36743,78191137,2,PS,990921,40146,40151,5,40151,40168,17.0,AGENT,40167,41208,1041,KAZAV
AA0103,36744,0,0,NW,990921,40594,40603,9,40603,40718,115.0,HANG,0,0,0,NO_SERVER
AA0103,36747,69020915,2,PS,990921,42545,42552,7,42552,42623,71.0,AGENT,42622,42714,92,KAZAV
AA0103,36749,22263115,2,PS,990921,43960,43965,5,43965,43991,26.0,AGENT,43990,44109,119,ANAT
AA0103,36812,7191646,2,NE,990922,37881,37887,6,37887,37964,77.0,AGENT,37963,38404,441,KAZAV
AA0103,36816,23621600,2,PS,990922,39774,39780,6,39780,39792,12.0,HANG,0,0,0,NO_SERVER
AA0103,36817,59246835,1,PS,990922,40103,40108,5,40108,40117,9.0,AGENT,40115,40217,102,AVNI
AA0103,36818,51645646,2,PS,990922,40597,40602,5,40602,40610,8.0,AGENT,40609,40610,1,TOVA
AA0103,36819,7848831,1,NE,990922,41090,41096,6,41096,41381,285.0,AGENT,41380,41766,386,KAZAV
AA0103,36820,50291475,2,PS,990922,41824,41829,5,41829,41857,28.0,AGENT,41856,42055,199,AVNI
AA0103,36821,59056556,2,PS,990922,42330,42335,5,42335,42353,18.0,AGENT,42352,42439,87,YIFAT
AA0103,36825,28925212,2,PS,990922,44799,44805,6,44805,44834,29.0,AGENT,44834,44929,95,GOLDIE
AA0103,36826,42672089,2,PS,990922,45549,45554,5,45554,45563,9.0,AGENT,45562,45644,82,GOLDIE
AA0103,36875,57074585,2,PS,990923,36447,36452,5,36452,36528,76.0,AGENT,36527,36829,302,YIFAT
AA0103,36876,27712074,2,PS,990923,36887,36892,5,36892,36902,10.0,AGENT,36901,36954,53,BASCH
AA0103,36877,54539366,1,PS,990923,37308,37313,5,37313,37464,151.0,AGENT,37463,37495,32,DORIT
AA0103,36878,14264295,2,PS,990923,37874,37880,6,37880,37884,4.0,AGENT,37884,38145,261,TOVA
AA0103,36879,25688045,1,PS,990923,38310,38316,6,38316,38359,43.0,AGENT,38358,38360,2,YIFAT
AA0103,36880,0,0,NW,990923,38691,38700,9,38700,38741,41.0,HANG,0,0,0,NO_SERVER
AA0103,36884,51440469,2,PS,990923,40880,40885,5,40885,40923,38.0,AGENT,40922,41158,236,TOVA
AA0103,36885,34818641,1,NE,990923,41350,41355,5,41355,41381,26.0,HANG,0,0,0,NO_SERVER
AA0103,36888,29568706,2,PS,990923,43389,43394,5,43394,43412,18.0,AGENT,43412,43575,163,ANAT
AA0103,36890,23383607,2,PS,990923,45885,45891,6,45891,45924,33.0,AGENT,45923,46005,82,BASCH
AA0103,37036,57831356,2,NE,990928,36678,36684,6,36684,37035,351.0,AGENT,37034,37073,39,ANAT
AA0103,37037,32370108,1,PS,990928,37450,37456,6,37456,37706,250.0,AGENT,37705,37752,47,YIFAT
AA0103,37038,0,0,NW,990928,38150,38159,9,38159,38193,34.0,HANG,0,0,0,NO_SERVER
AA0103,37039,55593479,1,PS,990928,38869,38874,5,38874,38904,30.0,AGENT,38904,39101,197,ANAT
AA0103,37040,6845861,2,PS,990928,39471,39477,6,39477,39515,38.0,HANG,0,0,0,NO_SERVER
AA0103,37041,22263115,2,PS,990928,40216,40222,6,40222,40255,33.0,AGENT,40254,40379,125,ANAT
AA0103,37042,0,0,NW,990928,40869,40878,9,40878,41021,143.0,AGENT,41020,41130,110,PINHAS
AA0103,37043,38341715,1,PS,990928,41547,41553,6,41553,41750,197.0,AGENT,41749,41822,73,YIFAT
AA0103,37044,22263115,2,PS,990928,42134,42139,5,42139,42229,90.0,HANG,0,0,0,NO_SERVER
AA0103,37045,54539366,1,PS,990928,42801,42806,5,42806,43149,343.0,AGENT,43147,43527,380,AVNI
AA0103,37046,33474602,2,PS,990928,43546,43552,6,43552,43936,384.0,AGENT,43936,43938,2,ANAT
AA0103,37048,33474602,2,PS,990928,45789,45795,6,45795,45837,42.0,AGENT,45837,46186,349,YIFAT
AA0103,37082,58289786,2,PS,990929,36303,36308,5,36308,36333,25.0,HANG,0,0,0,NO_SERVER
AA0103,37084,43288190,2,PS,990929,37496,37502,6,37502,37521,19.0,AGENT,37521,37685,164,SHARON
AA0103,37085,10473262,2,PS,990929,38182,38188,6,38188,38277,89.0,AGENT,38276,38366,90,AVNI
AA0103,37086,27155795,1,PS,990929,38880,38886,6,38886,38893,7.0,AGENT,38891,38946,55,AVNI
AA0103,37089,703074,2,PS,990929,40133,40143,10,40143,40148,5.0,AGENT,40142,40451,309,YIFAT
AA0103,37090,63730469,1,PS,990929,40814,40820,6,40820,40961,141.0,AGENT,40959,41013,54,ANAT
AA0103,37091,57918849,1,NE,990929,41661,41667,6,41667,41804,137.0,AGENT,41804,41842,38,ANAT
AA0103,37092,58289786,2,PS,990929,42588,42594,6,42594,42624,30.0,AGENT,42623,42722,99,DORIT
AA0103,37094,25236241,1,PS,990929,43762,43767,5,43767,43903,136.0,HANG,0,0,0,NO_SERVER
AA0103,37096,10500049,2,PS,990929,45079,45085,6,45085,45181,96.0,AGENT,45180,45327,147,YIFAT
AA0103,37097,33474602,2,PS,990929,45857,45863,6,45863,45876,13.0,AGENT,45874,46140,266,YIFAT
AA0103,37132,25551011,1,PS,990930,36159,36165,6,36165,36347,182.0,AGENT,36346,36436,90,ROTH
AA0103,37135,58704610,2,PS,990930,38865,38870,5,38870,38910,40.0,AGENT,38909,39000,91,TOVA
AA0103,37136,0,0,NW,990930,39648,39657,9,39657,39920,263.0,AGENT,39919,39980,61,ROTH
AA0103,37137,50347749,1,NE,990930,40359,40364,5,40364,40628,264.0,AGENT,40627,40630,3,ANAT
AA0103,37138,58859752,2,PS,990930,40806,40811,5,40811,40820,9.0,HANG,0,0,0,NO_SERVER
AA0103,37139,58859752,2,PS,990930,41045,41050,5,41050,41189,139.0,AGENT,41188,41275,87,TOVA
AA0103,37140,32292880,1,PS,990930,41507,41512,5,41512,41760,248.0,AGENT,41758,41761,3,YIFAT
AA0103,37141,0,0,NW,990930,42139,42149,10,42149,42177,28.0,HANG,0,0,0,NO_SERVER
AA0103,37142,32398034,2,PS,990930,42404,42410,6,42410,42544,134.0,AGENT,42543,42656,113,ANAT
AA0103,37143,69687275,2,PS,990930,42930,42936,6,42936,43045,109.0,AGENT,43044,43101,57,TOVA
AA0103,37144,68509728,2,PS,990930,43441,43447,6,43447,43607,160.0,AGENT,43606,43934,328,TOVA
AA0103,37146,14229553,1,PS,990930,44821,44826,5,44826,44831,5.0,HANG,0,0,0,NO_SERVER
AA0104,32757,15239874,2,PS,990906,36168,36173,5,36173,36247,74.0,AGENT,36246,36279,33,BASCH
AA0104,32758,28996320,2,PS,990906,36535,36541,6,36541,36691,150.0,AGENT,36690,36725,35,TOVA
AA0104,32759,0,0,NW,990906,36963,36972,9,36972,37029,57.0,HANG,0,0,0,NO_SERVER
AA0104,32761,51888345,2,PS,990906,37735,37741,6,37741,37788,47.0,AGENT,37786,37950,164,SHARON
AA0104,32762,22612071,2,PS,990906,38291,38297,6,38297,38334,37.0,AGENT,38334,38693,359,BASCH
AA0104,32766,306278797,1,PS,990906,40117,40123,6,40123,40215,92.0,AGENT,40213,40215,2,TOVA
AA0104,32767,25673815,1,PS,990906,40777,40783,6,40783,40959,176.0,AGENT,40958,41011,53,ROTH
AA0104,32768,22263115,2,PS,990906,41677,41682,5,41682,41686,4.0,AGENT,41685,41877,192,TOVA
AA0104,32769,57884199,2,PS,990906,42111,42117,6,42117,42163,46.0,AGENT,42162,42164,2,MORIAH
AA0104,32770,33964578,1,PS,990906,42662,42668,6,42668,42767,99.0,AGENT,42766,42885,119,BASCH
AA0104,32771,0,0,NW,990906,43389,43399,10,43399,43542,143.0,HANG,0,0,0,NO_SERVER
AA0104,32820,59656280,1,PS,990907,36304,36310,6,36310,36335,25.0,HANG,0,0,0,NO_SERVER
AA0104,32822,69020915,2,PS,990907,37380,37386,6,37386,37495,109.0,AGENT,37495,37498,3,MORIAH
AA0104,32824,69687275,2,PS,990907,38947,38953,6,38953,38992,39.0,AGENT,38992,39106,114,BASCH
AA0104,32825,23077860,2,PS,990907,39558,39564,6,39564,39601,37.0,AGENT,39601,39685,84,MORIAH
AA0104,32826,57253494,1,PS,990907,40385,40390,5,40390,40452,62.0,AGENT,40451,40734,283,ROTH
AA0104,32827,54665682,2,PS,990907,40956,40962,6,40962,40995,33.0,AGENT,40994,41031,37,BASCH
AA0104,32828,50347749,1,NE,990907,41679,41684,5,41684,41814,130.0,AGENT,41813,41876,63,TOVA
AA0104,32829,0,0,NW,990907,42172,42182,10,42182,42489,307.0,HANG,0,0,0,NO_SERVER
AA0104,32830,24888067,1,PS,990907,43003,43009,6,43009,43017,8.0,HANG,0,0,0,NO_SERVER
AA0104,32831,30192405,2,PS,990907,43628,43634,6,43634,43703,69.0,AGENT,43701,43768,67,BASCH
AA0104,32832,30663462,2,PS,990907,44551,44556,5,44556,44574,18.0,AGENT,44572,44582,10,ROTH
AA0104,32885,71520779,1,PS,990908,36509,36514,5,36514,36622,108.0,AGENT,36622,36774,152,YITZ
AA0104,32886,32387482,1,PS,990908,36967,36972,5,36972,37065,93.0,AGENT,37064,37228,164,DORIT
AA0104,32887,0,0,NW,990908,37552,37561,9,37561,37751,190.0,AGENT,37750,37858,108,SHARON
AA0104,32888,0,0,NW,990908,38456,38466,10,38466,38508,42.0,HANG,0,0,0,NO_SERVER
AA0104,32889,6692800,2,PS,990908,39344,39349,5,39349,39359,10.0,AGENT,39358,39738,380,ROTH
AA0104,32890,58070384,2,PS,990908,40174,40179,5,40179,40194,15.0,HANG,0,0,0,NO_SERVER
AA0104,32892,52867744,2,PS,990908,41904,41910,6,41910,41922,12.0,AGENT,41920,42274,354,ROTH
AA0104,32893,0,0,NW,990908,42915,42924,9,42924,42932,8.0,AGENT,42931,42937,6,DORIT
AA0104,32894,0,0,NW,990908,43463,43472,9,43472,43652,180.0,AGENT,43650,43683,33,STEREN
AA0104,32895,52131323,2,PS,990908,44287,44293,6,44293,44464,171.0,AGENT,44463,44578,115,DORIT
AA0104,33124,27901198,2,PS,990914,36512,36518,6,36518,36592,74.0,AGENT,36591,36796,205,MORIAH
AA0104,33125,25636440,2,PS,990914,36971,36977,6,36977,37116,139.0,AGENT,37115,37250,135,ANAT
AA0104,33126,27281617,2,NE,990914,37467,37472,5,37472,37496,24.0,AGENT,37495,37599,104,TOVA
AA0104,33129,78191137,2,PS,990914,38196,38203,7,38203,38361,158.0,AGENT,38360,38852,492,BASCH
AA0104,33130,50205384,1,PS,990914,38530,38536,6,38536,38564,28.0,AGENT,38563,39089,526,GOLDIE
AA0104,33132,38408647,1,PS,990914,39690,39695,5,39695,39796,101.0,AGENT,39796,40367,571,MORIAH
AA0104,33133,42647446,2,NE,990914,40178,40184,6,40184,40354,170.0,AGENT,40353,40435,82,BASCH
AA0104,33136,22980072,2,PS,990914,42170,42176,6,42176,42335,159.0,AGENT,42335,42667,332,DARMON
AA0104,33137,45566833,2,PS,990914,42718,42724,6,42724,42760,36.0,AGENT,42760,43024,264,AVNI
AA0104,33139,0,0,NW,990914,43865,43874,9,43874,43942,68.0,AGENT,43941,43987,46,GOLDIE
AA0104,33142,22952840,1,PS,990914,45537,45542,5,45542,45757,215.0,AGENT,45756,45851,95,GOLDIE
AA0104,33269,32381592,1,PS,990916,36634,36639,5,36639,36666,27.0,AGENT,36665,36884,219,ROTH
AA0104,33270,57220618,1,PS,990916,37161,37167,6,37167,37252,85.0,AGENT,37252,37365,113,KAZAV
AA0104,33271,58704610,2,PS,990916,37590,37596,6,37596,37600,4.0,AGENT,37600,37633,33,ROTH
AA0104,33272,15239874,2,PS,990916,37877,37883,6,37883,37895,12.0,AGENT,37894,37963,69,ZOHARI
AA0104,33273,27748003,1,PS,990916,38305,38311,6,38311,38458,147.0,AGENT,38456,38650,194,KAZAV
AA0104,33276,6692800,2,PS,990916,40773,40778,5,40778,40821,43.0,AGENT,40820,40823,3,MORIAH
AA0104,33281,53186953,2,PS,990916,44214,44220,6,44220,44231,11.0,AGENT,44230,44461,231,KAZAV
AA0104,33392,16686354,2,NE,990921,36437,36442,5,36442,36502,60.0,AGENT,36501,36878,377,AVNI
AA0104,33393,313963811,1,PS,990921,36852,36857,5,36857,36879,22.0,AGENT,36878,36909,31,ANAT
AA0104,33394,0,0,NW,990921,37220,37230,10,37230,37240,10.0,HANG,0,0,0,NO_SERVER
AA0104,33396,78191137,2,PS,990921,38139,38145,6,38145,38158,13.0,HANG,38158,38548,390,NO_SERVER
AA0104,33398,16619892,2,PS,990921,39060,39066,6,39066,39097,31.0,AGENT,39095,39191,96,DORIT
AA0104,33399,0,0,NW,990921,39473,39482,9,39482,39697,215.0,AGENT,39696,39697,1,AVI
AA0104,33400,54687371,2,PS,990921,40190,40196,6,40196,40205,9.0,HANG,0,0,0,NO_SERVER
AA0104,33401,57074585,2,PS,990921,40680,40686,6,40686,40707,21.0,AGENT,40706,40749,43,YIFAT
AA0104,33404,11842234,2,PE,990921,42522,42526,4,42526,42602,76.0,HANG,0,0,0,NO_SERVER
AA0104,33406,25480518,1,PS,990921,43891,43896,5,43896,43949,53.0,AGENT,43949,44049,100,MORIAH
AA0104,33468,25262437,2,PS,990922,37713,37719,6,37719,37726,7.0,AGENT,37725,37967,242,AVNI
AA0104,33469,32150427,1,PS,990922,38036,38042,6,38042,38111,69.0,AGENT,38109,38160,51,TOVA
AA0104,33470,32396962,1,PS,990922,38534,38540,6,38540,38560,20.0,AGENT,38558,38588,30,YIFAT
AA0104,33473,25329491,2,PS,990922,39951,39957,6,39957,40009,52.0,HANG,0,0,0,NO_SERVER
AA0104,33475,53186953,2,PS,990922,40941,40946,5,40946,41016,70.0,AGENT,41015,41479,464,ROTH
AA0104,33476,43288190,2,PS,990922,41312,41318,6,41318,41447,129.0,AGENT,41446,41449,3,TOVA
AA0104,33477,16950578,2,PS,990922,41869,41875,6,41875,41902,27.0,AGENT,41902,41942,40,GOLDIE
AA0104,33478,13000567,2,PS,990922,42391,42397,6,42397,42453,56.0,HANG,0,0,0,NO_SERVER
AA0104,33533,57514374,1,PS,990923,36706,36712,6,36712,36784,72.0,HANG,0,0,0,NO_SERVER
AA0104,33534,24980229,2,PS,990923,37265,37271,6,37271,37288,17.0,AGENT,37287,37696,409,BASCH
AA0104,33535,24851511,2,PS,990923,37642,37647,5,37647,37680,33.0,AGENT,37679,37846,167,YIFAT
AA0104,33536,59061291,2,PS,990923,38012,38017,5,38017,38109,92.0,AGENT,38108,38186,78,ANAT
AA0104,33537,0,0,NW,990923,38575,38585,10,38585,38597,12.0,AGENT,38596,38623,27,VICKY
AA0104,33538,0,0,NW,990923,38948,38957,9,38957,38993,36.0,AGENT,38992,39009,17,ANAT
AA0104,33539,53186953,2,PS,990923,39445,39450,5,39450,39481,31.0,AGENT,39480,39555,75,AVI
AA0104,33540,24975104,1,PS,990923,39955,39961,6,39961,39994,33.0,HANG,0,0,0,NO_SERVER
AA0104,33541,0,0,NW,990923,40542,40552,10,40552,40595,43.0,AGENT,40594,40631,37,PINHAS
AA0104,33542,33404740,1,PS,990923,41199,41205,6,41205,41315,110.0,AGENT,41314,41407,93,BASCH
AA0104,33543,0,0,NW,990923,41806,41815,9,41815,41823,8.0,AGENT,41822,41859,37,AVI
AA0104,33544,14991483,2,PS,990923,42374,42380,6,42380,42436,56.0,AGENT,42436,42520,84,ANAT
AA0104,33548,65082729,1,PS,990923,45909,45915,6,45915,45935,20.0,AGENT,45935,45935,0,AVI
AA0104,33693,52131323,2,PS,990928,36029,36034,5,36034,36063,29.0,HANG,0,0,0,NO_SERVER
AA0104,33694,52867744,2,PS,990928,36478,36483,5,36483,36670,187.0,AGENT,36669,36864,195,YIFAT
AA0104,33695,42710962,2,PS,990928,37072,37077,5,37077,37328,251.0,HANG,0,0,0,NO_SERVER
AA0104,33696,24927717,1,PS,990928,37905,37911,6,37911,38102,191.0,AGENT,38101,38192,91,YIFAT
